2018-11-11 19:23:42.818599|-2.62541472815,-1.87715566775|-55.0,-60.0,-25.0,1.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:42.874510|-1.86804387533,-4.80397864993|-55.0,-60.0,-25.0,2.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:42.930030|-0.76918685004,-3.13855092263|-55.0,-60.0,-25.0,3.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:42.985551|1.01497830964,-6.02602791491|-55.0,-60.0,-25.0,4.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.040975|1.24336730507,-5.11633213689|-55.0,-60.0,-25.0,5.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.096719|-2.52897487736,-4.207396945|-55.0,-60.0,-25.0,6.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.152196|0.493731564111,-3.71259155294|-55.0,-60.0,-25.0,7.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.207788|-1.89243562895,-1.55108417242|-55.0,-60.0,-25.0,8.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.263253|-1.73762833027,-4.47404921473|-55.0,-60.0,-25.0,9.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.318739|2.14216313931,-7.52525753751|-55.0,-60.0,-25.0,10.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.374163|3.45622102672,-4.00889450464|-55.0,-60.0,-25.0,11.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:23:43.429833|0.526813474667,-5.21673126127|-55.0,-60.0,-25.0,12.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0
