2018-11-11 19:20:47.392154|-0.947261399085,-3.00842422034|-55.0,-60.0,-25.0,0.0,-55.0,-59.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-59.0,-25.0,0.0
2018-11-11 19:20:47.447490|-0.198237431099,-2.41005306471|-55.0,-60.0,-25.0,0.0,-55.0,-58.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-58.0,-25.0,0.0
2018-11-11 19:20:47.502455|-0.86493674507,-2.3214605626|-55.0,-60.0,-25.0,0.0,-55.0,-57.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-57.0,-25.0,0.0
2018-11-11 19:20:47.557420|0.0904635246002,-3.25844168861|-55.0,-60.0,-25.0,0.0,-55.0,-56.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-56.0,-25.0,0.0
2018-11-11 19:20:47.612339|1.26589056749,-5.14540816074|-55.0,-60.0,-25.0,0.0,-55.0,-55.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-55.0,-25.0,0.0
2018-11-11 19:20:47.667371|0.959314403023,-6.99640798182|-55.0,-60.0,-25.0,0.0,-55.0,-54.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-54.0,-25.0,0.0
2018-11-11 19:20:47.722301|0.441054524287,-4.60256224878|-55.0,-60.0,-25.0,0.0,-55.0,-53.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-53.0,-25.0,0.0
2018-11-11 19:20:47.777987|-4.65625849876,-3.01789219642|-55.0,-60.0,-25.0,0.0,-55.0,-52.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-52.0,-25.0,0.0
2018-11-11 19:20:47.833674|-7.91226906763,6.79452624109|-55.0,-60.0,-25.0,0.0,-55.0,-51.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-51.0,-25.0,0.0
2018-11-11 19:20:47.889348|-2.80017920228,1.28767812509|-55.0,-60.0,-25.0,0.0,-55.0,-50.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-50.0,-25.0,0.0
2018-11-11 19:20:47.945127|1.64132649848,-4.97198613482|-55.0,-60.0,-25.0,0.0,-55.0,-49.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-49.0,-25.0,0.0
2018-11-11 19:20:48.000759|0.434936762131,-4.06277458094|-55.0,-60.0,-25.0,0.0,-55.0,-48.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-48.0,-25.0,0.0
2018-11-11 19:20:48.056811|0.163643693191,-2.39584348127|-55.0,-60.0,-25.0,0.0,-55.0,-47.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-47.0,-25.0,0.0
2018-11-11 19:20:48.112358|1.71680568917,-5.41826615258|-55.0,-60.0,-25.0,0.0,-55.0,-46.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-46.0,-25.0,0.0
2018-11-11 19:20:48.168028|-2.7216782794,-1.71856599708|-55.0,-60.0,-25.0,0.0,-55.0,-45.0,-25.0,0.0,-55.0,-60.0,-25.0,0.0,-55.0,-45.0,-25.0,0.0
2018-11-11 19:20:48.224635|1.06746509684,-4.33654094154|-55.5,-59.5,-25.0,-1.0,-55.0,-45.0,-25.5,-1.0,-55.5,-60.0,-25.5,-1.0,-55.0,-45.5,-25.5,0.0
2018-11-11 19:20:48.280525|-0.793809247767,-0.228976720887|-56.0,-59.0,-25.0,-2.0,-55.0,-45.0,-26.0,-2.0,-56.0,-60.0,-26.0,-2.0,-55.0,-46.0,-26.0,0.0
2018-11-11 19:20:48.336493|-2.07252917391,-9.94231880535|-56.5,-58.5,-25.0,-3.0,-55.0,-45.0,-26.5,-3.0,-56.5,-60.0,-26.5,-3.0,-55.0,-46.5,-26.5,0.0
2018-11-11 19:20:48.392393|2.14703627617,1.0923851689|-57.0,-58.0,-25.0,-4.0,-55.0,-45.0,-27.0,-4.0,-57.0,-60.0,-27.0,-4.0,-55.0,-47.0,-27.0,0.0
2018-11-11 19:20:48.448356|-5.40452334884,-8.2040468757|-57.5,-57.5,-25.0,-5.0,-55.0,-45.0,-27.5,-5.0,-57.5,-60.0,-27.5,-5.0,-55.0,-47.5,-27.5,0.0
2018-11-11 19:20:48.504249|3.53286201391,-2.61569378537|-58.0,-57.0,-25.0,-6.0,-55.0,-45.0,-28.0,-6.0,-58.0,-60.0,-28.0,-6.0,-55.0,-48.0,-28.0,0.0
2018-11-11 19:20:48.560176|4.47102014419,-9.19571979611|-58.5,-56.5,-25.0,-7.0,-55.0,-45.0,-28.5,-7.0,-58.5,-60.0,-28.5,-7.0,-55.0,-48.5,-28.5,0.0
2018-11-11 19:20:48.616378|2.50471335939,-11.0728475687|-59.0,-56.0,-25.0,-8.0,-55.0,-45.0,-29.0,-8.0,-59.0,-60.0,-29.0,-8.0,-55.0,-49.0,-29.0,0.0
2018-11-11 19:20:48.672244|-2.25358322336,-4.48276157902|-59.5,-55.5,-25.0,-9.0,-55.0,-45.0,-29.5,-9.0,-59.5,-60.0,-29.5,-9.0,-55.0,-49.5,-29.5,0.0
2018-11-11 19:20:48.728287|4.0104433839,-5.9552367417|-60.0,-55.0,-25.0,-10.0,-55.0,-45.0,-30.0,-10.0,-60.0,-60.0,-30.0,-10.0,-55.0,-50.0,-30.0,0.0
2018-11-11 19:20:48.784327|-1.30812801776,-2.43391998336|-60.5,-54.5,-25.0,-11.0,-55.0,-45.0,-30.5,-11.0,-60.5,-60.0,-30.5,-11.0,-55.0,-50.5,-30.5,0.0
2018-11-11 19:20:48.840113|0.378292292243,-20.5597936076|-61.0,-54.0,-25.0,-12.0,-55.0,-45.0,-31.0,-12.0,-61.0,-60.0,-31.0,-12.0,-55.0,-51.0,-31.0,0.0
2018-11-11 19:20:48.896130|-10.6213386266,19.1000220265|-61.5,-53.5,-25.0,-13.0,-55.0,-45.0,-31.5,-13.0,-61.5,-60.0,-31.5,-13.0,-55.0,-51.5,-31.5,0.0
2018-11-11 19:20:48.952082|-0.255407199126,-5.50722474793|-62.0,-53.0,-25.0,-14.0,-55.0,-45.0,-32.0,-14.0,-62.0,-60.0,-32.0,-14.0,-55.0,-52.0,-32.0,0.0
2018-11-11 19:20:49.007943|-5.11500060274,9.84659948169|-62.5,-52.5,-25.0,-15.0,-55.0,-45.0,-32.5,-15.0,-62.5,-60.0,-32.5,-15.0,-55.0,-52.5,-32.5,0.0
2018-11-11 19:20:49.063821|-3.90113812672,-0.159997858937|-63.0,-52.0,-25.0,-16.0,-55.0,-45.0,-33.0,-16.0,-63.0,-60.0,-33.0,-16.0,-55.0,-53.0,-33.0,0.0
2018-11-11 19:20:49.119671|-1.80108620775,-1.86321416502|-63.5,-51.5,-25.0,-17.0,-55.0,-45.0,-33.5,-17.0,-63.5,-60.0,-33.5,-17.0,-55.0,-53.5,-33.5,0.0
2018-11-11 19:20:49.176046|-0.22678563738,-6.41674773692|-64.0,-51.0,-25.0,-18.0,-55.0,-45.0,-34.0,-18.0,-64.0,-60.0,-34.0,-18.0,-55.0,-54.0,-34.0,0.0
2018-11-11 19:20:49.231906|4.06221450573,-1.70124592157|-64.5,-50.5,-25.0,-19.0,-55.0,-45.0,-34.5,-19.0,-64.5,-60.0,-34.5,-19.0,-55.0,-54.5,-34.5,0.0
2018-11-11 19:20:49.287780|-1.30311662521,1.8085511551|-65.0,-50.0,-25.0,-20.0,-55.0,-45.0,-35.0,-20.0,-65.0,-60.0,-35.0,-20.0,-55.0,-55.0,-35.0,0.0
2018-11-11 19:20:49.343604|-6.05925034442,3.47904976436|-65.5,-49.5,-25.0,-21.0,-55.0,-45.0,-35.5,-21.0,-65.5,-60.0,-35.5,-21.0,-55.0,-55.5,-35.5,0.0
2018-11-11 19:20:49.399472|0.522553077924,-1.88731234641|-66.0,-49.0,-25.0,-22.0,-55.0,-45.0,-36.0,-22.0,-66.0,-60.0,-36.0,-22.0,-55.0,-56.0,-36.0,0.0
2018-11-11 19:20:49.455357|-3.70284564531,-0.0774115008416|-66.5,-48.5,-25.0,-23.0,-55.0,-45.0,-36.5,-23.0,-66.5,-60.0,-36.5,-23.0,-55.0,-56.5,-36.5,0.0
2018-11-11 19:20:49.511472|1.76979279096,2.49284826353|-67.0,-48.0,-25.0,-24.0,-55.0,-45.0,-37.0,-24.0,-67.0,-60.0,-37.0,-24.0,-55.0,-57.0,-37.0,0.0
2018-11-11 19:20:49.567285|1.01783233755,-2.5889470059|-67.5,-47.5,-25.0,-25.0,-55.0,-45.0,-37.5,-25.0,-67.5,-60.0,-37.5,-25.0,-55.0,-57.5,-37.5,0.0
2018-11-11 19:20:49.623134|-5.93919952421,-1.1127145492|-68.0,-47.0,-25.0,-26.0,-55.0,-45.0,-38.0,-26.0,-68.0,-60.0,-38.0,-26.0,-55.0,-58.0,-38.0,0.0
2018-11-11 19:20:49.679493|0.0226825370399,-11.4745230231|-68.5,-46.5,-25.0,-27.0,-55.0,-45.0,-38.5,-27.0,-68.5,-60.0,-38.5,-27.0,-55.0,-58.5,-38.5,0.0
