2018-11-11 19:24:59.511070|1.27385594091,0.944116993306|-54.5,-60.0,-25.0,1.0,-55.0,-60.5,-25.0,0.0,-55.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-1.0
2018-11-11 19:24:59.566917|1.70275344975,0.454983982609|-54.0,-60.0,-25.0,2.0,-55.0,-61.0,-25.0,0.0,-56.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-2.0
2018-11-11 19:24:59.622422|1.14978336231,0.955644261304|-53.5,-60.0,-25.0,3.0,-55.0,-61.5,-25.0,0.0,-56.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-3.0
2018-11-11 19:24:59.677889|1.39864595207,0.0902262984736|-53.0,-60.0,-25.0,4.0,-55.0,-62.0,-25.0,0.0,-57.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-4.0
2018-11-11 19:24:59.733339|1.26201598637,-0.0150227852002|-52.5,-60.0,-25.0,5.0,-55.0,-62.5,-25.0,0.0,-57.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-5.0
2018-11-11 19:24:59.788744|1.23391807057,-0.0451398592422|-52.0,-60.0,-25.0,6.0,-55.0,-63.0,-25.0,0.0,-58.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-6.0
2018-11-11 19:24:59.844077|1.43829626943,0.868912706775|-51.5,-60.0,-25.0,7.0,-55.0,-63.5,-25.0,0.0,-58.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-7.0
2018-11-11 19:24:59.899548|1.13353444346,0.0894837600703|-51.0,-60.0,-25.0,8.0,-55.0,-64.0,-25.0,0.0,-59.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-8.0
2018-11-11 19:24:59.955064|1.41590951527,-0.060245347459|-50.5,-60.0,-25.0,9.0,-55.0,-64.5,-25.0,0.0,-59.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-9.0
2018-11-11 19:25:00.010478|1.45887945769,0.0744246038126|-50.0,-60.0,-25.0,10.0,-55.0,-65.0,-25.0,0.0,-60.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-10.0
2018-11-11 19:25:00.066049|1.11531679279,-0.226064037394|-49.5,-60.0,-25.0,11.0,-55.0,-65.5,-25.0,0.0,-60.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-11.0
2018-11-11 19:25:00.743591|1.3426194756,0.149166457875|-49.0,-60.0,-25.0,12.0,-55.0,-66.0,-25.0,0.0,-61.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-12.0
2018-11-11 19:25:00.798479|0.811574656129,0.300574533374|-48.5,-60.0,-25.0,13.0,-55.0,-66.5,-25.0,0.0,-61.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-13.0
2018-11-11 19:25:00.853198|1.47397618004,-0.8634790384|-48.0,-60.0,-25.0,14.0,-55.0,-67.0,-25.0,0.0,-62.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-14.0
2018-11-11 19:25:00.907877|1.48785295396,0.961781404418|-47.5,-60.0,-25.0,15.0,-55.0,-67.5,-25.0,0.0,-62.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-15.0
2018-11-11 19:25:00.962514|1.06731063581,0.12025348657|-47.0,-60.0,-25.0,16.0,-55.0,-68.0,-25.0,0.0,-63.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-16.0
2018-11-11 19:25:01.017177|1.35541942261,0.0148933298774|-46.5,-60.0,-25.0,17.0,-55.0,-68.5,-25.0,0.0,-63.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-17.0
2018-11-11 19:25:01.071784|1.12182558848,0.25426505483|-46.0,-60.0,-25.0,18.0,-55.0,-69.0,-25.0,0.0,-64.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-18.0
2018-11-11 19:25:01.126428|1.03102652624,0.209182962877|-45.5,-60.0,-25.0,19.0,-55.0,-69.5,-25.0,0.0,-64.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-19.0
2018-11-11 19:25:01.181023|1.20903213779,0.0746260960414|-45.0,-60.0,-25.0,20.0,-55.0,-70.0,-25.0,0.0,-65.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-20.0
2018-11-11 19:25:01.235761|1.21663881163,-0.015019103675|-44.5,-60.0,-25.0,21.0,-55.0,-70.5,-25.0,0.0,-65.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-21.0
2018-11-11 19:25:01.290442|1.58151775802,-0.135541578165|-44.0,-60.0,-25.0,22.0,-55.0,-71.0,-25.0,0.0,-66.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-22.0
2018-11-11 19:25:01.345214|1.32564073406,0.0148935110158|-43.5,-60.0,-25.0,23.0,-55.0,-71.5,-25.0,0.0,-66.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-23.0
2018-11-11 19:25:01.399850|1.39206709899,0.149670078403|-43.0,-60.0,-25.0,24.0,-55.0,-72.0,-25.0,0.0,-67.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-24.0
2018-11-11 19:25:01.454592|0.999328710797,-0.104402241494|-42.5,-60.0,-25.0,25.0,-55.0,-72.5,-25.0,0.0,-67.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-25.0
2018-11-11 19:25:01.509299|1.31691168709,-0.0598543626791|-42.0,-60.0,-25.0,26.0,-55.0,-73.0,-25.0,0.0,-68.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-26.0
2018-11-11 19:25:01.563976|1.0826197241,0.195461753407|-41.5,-60.0,-25.0,27.0,-55.0,-73.5,-25.0,0.0,-68.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-27.0
2018-11-11 19:25:01.618596|1.24896145878,-0.0150465369051|-41.0,-60.0,-25.0,28.0,-55.0,-74.0,-25.0,0.0,-69.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-28.0
2018-11-11 19:25:01.673365|1.18691782979,0.0450696099594|-40.5,-60.0,-25.0,29.0,-55.0,-74.5,-25.0,0.0,-69.5,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-29.0
2018-11-11 19:25:01.728105|1.59694656723,-0.451912179383|-40.0,-60.0,-25.0,30.0,-55.0,-75.0,-25.0,0.0,-70.0,-60.0,-25.0,0.0,-55.0,-60.0,-25.0,-30.0
2018-11-11 19:25:01.783339|1.42833817384,0.0601343367111|-40.25,-60.0,-25.25,29.0,-55.0,-74.75,-25.0,0.5,-69.75,-60.0,-25.0,0.0,-55.25,-60.0,-25.0,-30.0
2018-11-11 19:25:01.838087|1.3957007656,0.0606766521018|-40.5,-60.0,-25.5,28.0,-55.0,-74.5,-25.0,1.0,-69.5,-60.0,-25.0,0.0,-55.5,-60.0,-25.0,-30.0
2018-11-11 19:25:01.892760|1.44637710812,-0.346493157136|-40.75,-60.0,-25.75,27.0,-55.0,-74.25,-25.0,1.5,-69.25,-60.0,-25.0,0.0,-55.75,-60.0,-25.0,-30.0
2018-11-11 19:25:01.947477|1.25640895642,-0.19442903344|-41.0,-60.0,-26.0,26.0,-55.0,-74.0,-25.0,2.0,-69.0,-60.0,-25.0,0.0,-56.0,-60.0,-25.0,-30.0
2018-11-11 19:25:02.002206|1.34787691976,0.224626008656|-41.25,-60.0,-26.25,25.0,-55.0,-73.75,-25.0,2.5,-68.75,-60.0,-25.0,0.0,-56.25,-60.0,-25.0,-30.0
2018-11-11 19:25:02.056924|0.805241566965,-0.253494456664|-41.5,-60.0,-26.5,24.0,-55.0,-73.5,-25.0,3.0,-68.5,-60.0,-25.0,0.0,-56.5,-60.0,-25.0,-30.0
2018-11-11 19:25:02.111596|1.44448273765,0.315948728614|-41.75,-60.0,-26.75,23.0,-55.0,-73.25,-25.0,3.5,-68.25,-60.0,-25.0,0.0,-56.75,-60.0,-25.0,-30.0
2018-11-11 19:25:02.166284|1.57078426025,0.134621909603|-42.0,-60.0,-27.0,22.0,-55.0,-73.0,-25.0,4.0,-68.0,-60.0,-25.0,0.0,-57.0,-60.0,-25.0,-30.0
2018-11-11 19:25:02.220992|1.33570808548,-0.0600263975839|-42.25,-60.0,-27.25,21.0,-55.0,-72.75,-25.0,4.5,-67.75,-60.0,-25.0,0.0,-57.25,-60.0,-25.0,-30.0
2018-11-11 19:25:02.275998|0.863985890475,-0.163853406483|-42.5,-60.0,-27.5,20.0,-55.0,-72.5,-25.0,5.0,-67.5,-60.0,-25.0,0.0,-57.5,-60.0,-25.0,-30.0
2018-11-11 19:25:02.330774|1.32239695008,-0.450781769003|-42.75,-60.0,-27.75,19.0,-55.0,-72.25,-25.0,5.5,-67.25,-60.0,-25.0,0.0,-57.75,-60.0,-25.0,-30.0
2018-11-11 19:25:02.385612|0.0299973343057,0.314973582266|-43.0,-60.0,-28.0,18.0,-55.0,-72.0,-25.0,6.0,-67.0,-60.0,-25.0,0.0,-58.0,-60.0,-25.0,-30.0
2018-11-11 19:25:02.440284|1.25343340394,-0.845653256259|-43.25,-60.0,-28.25,17.0,-55.0,-71.75,-25.0,6.5,-66.75,-60.0,-25.0,0.0,-58.25,-60.0,-25.0,-30.0
2018-11-11 19:25:02.495374|1.33116360704,-0.254245166063|-43.5,-60.0,-28.5,16.0,-55.0,-71.5,-25.0,7.0,-66.5,-60.0,-25.0,0.0,-58.5,-60.0,-25.0,-30.0
2018-11-11 19:25:02.550418|1.32207955063,0.240357474546|-43.75,-60.0,-28.75,15.0,-55.0,-71.25,-25.0,7.5,-66.25,-60.0,-25.0,0.0,-58.75,-60.0,-25.0,-30.0
2018-11-11 19:25:02.605369|1.04705049949,-0.299141993971|-44.0,-60.0,-29.0,14.0,-55.0,-71.0,-25.0,8.0,-66.0,-60.0,-25.0,0.0,-59.0,-60.0,-25.0,-30.0
2018-11-11 19:25:02.660182|1.27659505121,0.735878843511|-44.25,-60.0,-29.25,13.0,-55.0,-70.75,-25.0,8.5,-65.75,-60.0,-25.0,0.0,-59.25,-60.0,-25.0,-30.0
2018-11-11 19:25:02.715035|1.12860121814,0.255800583275|-44.5,-60.0,-29.5,12.0,-55.0,-70.5,-25.0,9.0,-65.5,-60.0,-25.0,0.0,-59.5,-60.0,-25.0,-30.0
2018-11-11 19:25:02.770548|1.23749022903,-0.120721457065|-44.75,-60.0,-29.75,11.0,-55.0,-70.25,-25.0,9.5,-65.25,-60.0,-25.0,0.0,-59.75,-60.0,-25.0,-30.0
2018-11-11 19:25:02.826086|1.16974550271,0.179948641104|-45.0,-60.0,-30.0,10.0,-55.0,-70.0,-25.0,10.0,-65.0,-60.0,-25.0,0.0,-60.0,-60.0,-25.0,-30.0
2018-11-11 19:25:02.881565|0.0,-0.0452097061721|-45.25,-60.0,-30.25,9.0,-55.0,-69.75,-25.0,10.5,-64.75,-60.0,-25.0,0.0,-60.25,-60.0,-25.0,-30.0
2018-11-11 19:25:02.937006|1.1463612211,0.165909865147|-45.5,-60.0,-30.5,8.0,-55.0,-69.5,-25.0,11.0,-64.5,-60.0,-25.0,0.0,-60.5,-60.0,-25.0,-30.0
2018-11-11 19:25:02.992723|1.35343966202,-0.721786448826|-45.75,-60.0,-30.75,7.0,-55.0,-69.25,-25.0,11.5,-64.25,-60.0,-25.0,0.0,-60.75,-60.0,-25.0,-30.0
2018-11-11 19:25:03.048461|1.35960990336,-0.120842961431|-46.0,-60.0,-31.0,6.0,-55.0,-69.0,-25.0,12.0,-64.0,-60.0,-25.0,0.0,-61.0,-60.0,-25.0,-30.0
2018-11-11 19:25:03.104017|1.24535333496,-0.240049912816|-46.25,-60.0,-31.25,5.0,-55.0,-68.75,-25.0,12.5,-63.75,-60.0,-25.0,0.0,-61.25,-60.0,-25.0,-30.0
2018-11-11 19:25:03.159542|1.40739718153,-0.149708218665|-46.5,-60.0,-31.5,4.0,-55.0,-68.5,-25.0,13.0,-63.5,-60.0,-25.0,0.0,-61.5,-60.0,-25.0,-30.0
2018-11-11 19:25:03.215193|1.48300530965,-0.0599127271265|-46.75,-60.0,-31.75,3.0,-55.0,-68.25,-25.0,13.5,-63.25,-60.0,-25.0,0.0,-61.75,-60.0,-25.0,-30.0
2018-11-11 19:25:03.270908|1.06591304587,0.105084015728|-47.0,-60.0,-32.0,2.0,-55.0,-68.0,-25.0,14.0,-63.0,-60.0,-25.0,0.0,-62.0,-60.0,-25.0,-30.0
2018-11-11 19:25:03.326671|1.45266174178,-0.284512676405|-47.25,-60.0,-32.25,1.0,-55.0,-67.75,-25.0,14.5,-62.75,-60.0,-25.0,0.0,-62.25,-60.0,-25.0,-30.0
2018-11-11 19:25:03.382225|1.03210869671,0.0897437652966|-47.5,-60.0,-32.5,0.0,-55.0,-67.5,-25.0,15.0,-62.5,-60.0,-25.0,0.0,-62.5,-60.0,-25.0,-30.0
2018-11-11 19:25:03.437736|1.43890600702,0.121158385867|-47.75,-60.0,-32.75,-1.0,-55.0,-67.25,-25.0,15.5,-62.25,-60.0,-25.0,0.0,-62.75,-60.0,-25.0,-30.0
2018-11-11 19:25:03.493522|1.58490693179,-0.164450725667|-48.0,-60.0,-33.0,-2.0,-55.0,-67.0,-25.0,16.0,-62.0,-60.0,-25.0,0.0,-63.0,-60.0,-25.0,-30.0
2018-11-11 19:25:03.549132|1.1944040856,-0.191680956694|-48.25,-60.0,-33.25,-3.0,-55.0,-66.75,-25.0,16.5,-61.75,-60.0,-25.0,0.0,-63.25,-60.0,-25.0,-30.0
2018-11-11 19:25:03.604960|1.42915028228,0.0441959453307|-48.5,-60.0,-33.5,-4.0,-55.0,-66.5,-25.0,17.0,-61.5,-60.0,-25.0,0.0,-63.5,-60.0,-25.0,-30.0
2018-11-11 19:25:03.660460|1.27187125505,0.912718306635|-48.75,-60.0,-33.75,-5.0,-55.0,-66.25,-25.0,17.5,-61.25,-60.0,-25.0,0.0,-63.75,-60.0,-25.0,-30.0
2018-11-11 19:25:03.716076|1.07856747795,0.763962813085|-49.0,-60.0,-34.0,-6.0,-55.0,-66.0,-25.0,18.0,-61.0,-60.0,-25.0,0.0,-64.0,-60.0,-25.0,-30.0
2018-11-11 19:25:03.771592|1.22755199299,-0.378847847811|-49.25,-60.0,-34.25,-7.0,-55.0,-65.75,-25.0,18.5,-60.75,-60.0,-25.0,0.0,-64.25,-60.0,-25.0,-30.0
2018-11-11 19:25:03.827685|0.947069274138,-0.210450728273|-49.5,-60.0,-34.5,-8.0,-55.0,-65.5,-25.0,19.0,-60.5,-60.0,-25.0,0.0,-64.5,-60.0,-25.0,-30.0
2018-11-11 19:25:03.883643|0.626315987112,0.238592504347|-49.75,-60.0,-34.75,-9.0,-55.0,-65.25,-25.0,19.5,-60.25,-60.0,-25.0,0.0,-64.75,-60.0,-25.0,-30.0
2018-11-11 19:25:03.939314|1.33324257224,-0.329537655751|-50.0,-60.0,-35.0,-10.0,-55.0,-65.0,-25.0,20.0,-60.0,-60.0,-25.0,0.0,-65.0,-60.0,-25.0,-30.0
2018-11-11 19:25:03.994986|1.46689700095,-0.148155392842|-50.25,-60.0,-35.25,-11.0,-55.0,-64.75,-25.0,20.5,-59.75,-60.0,-25.0,0.0,-65.25,-60.0,-25.0,-30.0
2018-11-11 19:25:04.050478|1.24666926721,0.0600757170688|-50.5,-60.0,-35.5,-12.0,-55.0,-64.5,-25.0,21.0,-59.5,-60.0,-25.0,0.0,-65.5,-60.0,-25.0,-30.0
2018-11-11 19:25:04.106041|1.78428929323,0.0899496623875|-50.75,-60.0,-35.75,-13.0,-55.0,-64.25,-25.0,21.5,-59.25,-60.0,-25.0,0.0,-65.75,-60.0,-25.0,-30.0
2018-11-11 19:25:04.161435|1.21695444509,-0.135207119491|-51.0,-60.0,-36.0,-14.0,-55.0,-64.0,-25.0,22.0,-59.0,-60.0,-25.0,0.0,-66.0,-60.0,-25.0,-30.0
2018-11-11 19:25:04.216880|1.24272205563,-0.197001852399|-51.25,-60.0,-36.25,-15.0,-55.0,-63.75,-25.0,22.5,-58.75,-60.0,-25.0,0.0,-66.25,-60.0,-25.0,-30.0
2018-11-11 19:25:04.278393|1.47419833844,-0.0|-51.5,-60.0,-36.5,-16.0,-55.0,-63.5,-25.0,23.0,-58.5,-60.0,-25.0,0.0,-66.5,-60.0,-25.0,-30.0
