2018-11-11 19:24:07.024852|1.42479851223,-0.89981699021|-54.5,-60.0,-25.0,1.0,-54.5,-59.5,-25.0,0.0,-55.0,-60.5,-25.0,1.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.080686|1.18167930592,0.863506348724|-54.0,-60.0,-25.0,2.0,-54.0,-59.0,-25.0,0.0,-55.0,-61.0,-25.0,2.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.136630|1.15445163421,0.16491073076|-53.5,-60.0,-25.0,3.0,-53.5,-58.5,-25.0,0.0,-55.0,-61.5,-25.0,3.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.192086|1.4714759811,-0.455050421862|-53.0,-60.0,-25.0,4.0,-53.0,-58.0,-25.0,0.0,-55.0,-62.0,-25.0,4.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.247479|1.36892798747,0.240668444144|-52.5,-60.0,-25.0,5.0,-52.5,-57.5,-25.0,0.0,-55.0,-62.5,-25.0,5.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.302836|1.59072226509,0.0750244515032|-52.0,-60.0,-25.0,6.0,-52.0,-57.0,-25.0,0.0,-55.0,-63.0,-25.0,6.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.358213|1.74389485403,-0.135281423111|-51.5,-60.0,-25.0,7.0,-51.5,-56.5,-25.0,0.0,-55.0,-63.5,-25.0,7.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.413554|1.40813084896,-0.179743584206|-51.0,-60.0,-25.0,8.0,-51.0,-56.0,-25.0,0.0,-55.0,-64.0,-25.0,8.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.469044|1.12565545878,-0.075038891226|-50.5,-60.0,-25.0,9.0,-50.5,-55.5,-25.0,0.0,-55.0,-64.5,-25.0,9.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.524560|1.30637757931,-0.225218578576|-50.0,-60.0,-25.0,10.0,-50.0,-55.0,-25.0,0.0,-55.0,-65.0,-25.0,10.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.579927|1.53592606427,-0.346296898944|-49.5,-60.0,-25.0,11.0,-49.5,-54.5,-25.0,0.0,-55.0,-65.5,-25.0,11.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.635483|0.151039818747,0.845852729716|-49.0,-60.0,-25.0,12.0,-49.0,-54.0,-25.0,0.0,-55.0,-66.0,-25.0,12.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.690902|1.17527976973,-0.21093333461|-48.5,-60.0,-25.0,13.0,-48.5,-53.5,-25.0,0.0,-55.0,-66.5,-25.0,13.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.746372|1.21823505282,-0.0451164218697|-48.0,-60.0,-25.0,14.0,-48.0,-53.0,-25.0,0.0,-55.0,-67.0,-25.0,14.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.801751|1.1783860862,0.0302128991882|-47.5,-60.0,-25.0,15.0,-47.5,-52.5,-25.0,0.0,-55.0,-67.5,-25.0,15.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.857156|1.21060966658,0.0298893739775|-47.0,-60.0,-25.0,16.0,-47.0,-52.0,-25.0,0.0,-55.0,-68.0,-25.0,16.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.912498|0.0601530251849,-0.0150382537063|-46.5,-60.0,-25.0,17.0,-46.5,-51.5,-25.0,0.0,-55.0,-68.5,-25.0,17.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:07.967930|1.24146013872,-0.134605750345|-46.0,-60.0,-25.0,18.0,-46.0,-51.0,-25.0,0.0,-55.0,-69.0,-25.0,18.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.023263|1.63784037817,-0.379080851089|-45.5,-60.0,-25.0,19.0,-45.5,-50.5,-25.0,0.0,-55.0,-69.5,-25.0,19.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.078664|1.34236164967,-0.361954456702|-45.0,-60.0,-25.0,20.0,-45.0,-50.0,-25.0,0.0,-55.0,-70.0,-25.0,20.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.133965|1.22682994763,-0.0748010092334|-44.5,-60.0,-25.0,21.0,-44.5,-49.5,-25.0,0.0,-55.0,-70.5,-25.0,21.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.189358|1.38940511405,0.453027202526|-44.0,-60.0,-25.0,22.0,-44.0,-49.0,-25.0,0.0,-55.0,-71.0,-25.0,22.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.244839|1.04429980016,-0.0588305444775|-43.5,-60.0,-25.0,23.0,-43.5,-48.5,-25.0,0.0,-55.0,-71.5,-25.0,23.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.300208|1.13876619093,0.779128530188|-43.0,-60.0,-25.0,24.0,-43.0,-48.0,-25.0,0.0,-55.0,-72.0,-25.0,24.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.355710|1.2574000984,-0.0598713999422|-42.5,-60.0,-25.0,25.0,-42.5,-47.5,-25.0,0.0,-55.0,-72.5,-25.0,25.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.411094|0.782750874462,-0.316102700639|-42.0,-60.0,-25.0,26.0,-42.0,-47.0,-25.0,0.0,-55.0,-73.0,-25.0,26.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.466562|0.434501730785,-0.209757914281|-41.5,-60.0,-25.0,27.0,-41.5,-46.5,-25.0,0.0,-55.0,-73.5,-25.0,27.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.521948|1.03335966043,0.793722385034|-41.0,-60.0,-25.0,28.0,-41.0,-46.0,-25.0,0.0,-55.0,-74.0,-25.0,28.0,-55.0,-60.0,-25.0,0.0
2018-11-11 19:24:08.577296|1.09879988439,-0.270921359983|-40.5,-60.0,-25.0,29.0,-40.5,-45.5,-25.0,0.0,-55.0,-74.5,-25.0,29.0,-55.0,-60.0,-25.0,0.0
